-1,1
-0.999,0.998001
-0.998,0.996004
-0.997,0.994009
-0.996,0.992016
-0.995,0.990025
-0.994,0.988036
-0.993,0.986049
-0.992,0.984064
-0.991,0.982081
-0.99,0.9801
-0.989,0.978121
-0.988,0.976144
-0.987,0.974169
-0.986,0.972196
-0.985,0.970225
-0.984,0.968256
-0.983,0.966289
-0.982,0.964324
-0.981,0.962361
-0.98,0.9604
-0.979,0.958441
-0.978,0.956484
-0.977,0.954529
-0.976,0.952576
-0.975,0.950625
-0.974,0.948676
-0.973,0.946729
-0.972,0.944784
-0.971,0.942841
-0.97,0.9409
-0.969,0.938961
-0.968,0.937024
-0.967,0.935089
-0.966,0.933156
-0.965,0.931225
-0.964,0.929296
-0.963,0.927369
-0.962,0.925444
-0.961,0.923521
-0.96,0.9216
-0.959,0.919681
-0.958,0.917764
-0.957,0.915849
-0.956,0.913936
-0.955,0.912025
-0.954,0.910116
-0.953,0.908209
-0.952,0.906304
-0.951,0.904401
-0.95,0.9025
-0.949,0.900601
-0.948,0.898704
-0.947,0.896809
-0.946,0.894916
-0.945,0.893025
-0.944,0.891136
-0.943,0.889249
-0.942,0.887364
-0.941,0.885481
-0.94,0.8836
-0.939,0.881721
-0.938,0.879844
-0.937,0.877969
-0.936,0.876096
-0.935,0.874225
-0.934,0.872356
-0.933,0.870489
-0.932,0.868624
-0.931,0.866761
-0.93,0.8649
-0.929,0.863041
-0.928,0.861184
-0.927,0.859329
-0.926,0.857476
-0.925,0.855625
-0.924,0.853776
-0.923,0.851929
-0.922,0.850084
-0.921,0.848241
-0.92,0.8464
-0.919,0.844561
-0.918,0.842724
-0.917,0.840889
-0.916,0.839056
-0.915,0.837225
-0.914,0.835396
-0.913,0.833569
-0.912,0.831744
-0.911,0.829921
-0.91,0.8281
-0.909,0.826281
-0.908,0.824464
-0.907,0.822649
-0.906,0.820836
-0.905,0.819025
-0.904,0.817216
-0.903,0.815409
-0.902,0.813604
-0.901,0.811801
-0.9,0.81
-0.899,0.808201
-0.898,0.806404
-0.897,0.804609
-0.896,0.802816
-0.895,0.801025
-0.894,0.799236
-0.893,0.797449
-0.892,0.795664
-0.891,0.793881
-0.89,0.7921
-0.889,0.790321
-0.888,0.788544
-0.887,0.786769
-0.886,0.784996
-0.885,0.783225
-0.884,0.781456
-0.883,0.779689
-0.882,0.777924
-0.881,0.776161
-0.88,0.7744
-0.879,0.772641
-0.878,0.770884
-0.877,0.769129
-0.876,0.767376
-0.875,0.765625
-0.874,0.763876
-0.873,0.762129
-0.872,0.760384
-0.871,0.758641
-0.87,0.7569
-0.869,0.755161
-0.868,0.753424
-0.867,0.751689
-0.866,0.749956
-0.865,0.748225
-0.864,0.746496
-0.863,0.744769
-0.862,0.743044
-0.861,0.741321
-0.86,0.7396
-0.859,0.737881
-0.858,0.736164
-0.857,0.734449
-0.856,0.732736
-0.855,0.731025
-0.854,0.729316
-0.853,0.727609
-0.852,0.725904
-0.851,0.724201
-0.85,0.7225
-0.849,0.720801
-0.848,0.719104
-0.847,0.717409
-0.846,0.715716
-0.845,0.714025
-0.844,0.712336
-0.843,0.710649
-0.842,0.708964
-0.841,0.707281
-0.84,0.7056
-0.839,0.703921
-0.838,0.702244
-0.837,0.700569
-0.836,0.698896
-0.835,0.697225
-0.834,0.695556
-0.833,0.693889
-0.832,0.692224
-0.831,0.690561
-0.83,0.6889
-0.829,0.687241
-0.828,0.685584
-0.827,0.683929
-0.826,0.682276
-0.825,0.680625
-0.824,0.678976
-0.823,0.677329
-0.822,0.675684
-0.821,0.674041
-0.82,0.6724
-0.819,0.670761
-0.818,0.669124
-0.817,0.667489
-0.816,0.665856
-0.815,0.664225
-0.814,0.662596
-0.813,0.660969
-0.812,0.659344
-0.811,0.657721
-0.81,0.6561
-0.809,0.654481
-0.808,0.652864
-0.807,0.651249
-0.806,0.649636
-0.805,0.648025
-0.804,0.646416
-0.803,0.644809
-0.802,0.643204
-0.801,0.641601
-0.8,0.64
-0.799,0.638401
-0.798,0.636804
-0.797,0.635209
-0.796,0.633616
-0.795,0.632025
-0.794,0.630436
-0.793,0.628849
-0.792,0.627264
-0.791,0.625681
-0.79,0.6241
-0.789,0.622521
-0.788,0.620944
-0.787,0.619369
-0.786,0.617796
-0.785,0.616225
-0.784,0.614656
-0.783,0.613089
-0.782,0.611524
-0.781,0.609961
-0.78,0.6084
-0.779,0.606841
-0.778,0.605284
-0.777,0.603729
-0.776,0.602176
-0.775,0.600625
-0.774,0.599076
-0.773,0.597529
-0.772,0.595984
-0.771,0.594441
-0.77,0.5929
-0.769,0.591361
-0.768,0.589824
-0.767,0.588289
-0.766,0.586756
-0.765,0.585225
-0.764,0.583696
-0.763,0.582169
-0.762,0.580644
-0.761,0.579121
-0.76,0.5776
-0.759,0.576081
-0.758,0.574564
-0.757,0.573049
-0.756,0.571536
-0.755,0.570025
-0.754,0.568516
-0.753,0.567009
-0.752,0.565504
-0.751,0.564001
-0.75,0.5625
-0.749,0.561001
-0.748,0.559504
-0.747,0.558009
-0.746,0.556516
-0.745,0.555025
-0.744,0.553536
-0.743,0.552049
-0.742,0.550564
-0.741,0.549081
-0.74,0.5476
-0.739,0.546121
-0.738,0.544644
-0.737,0.543169
-0.736,0.541696
-0.735,0.540225
-0.734,0.538756
-0.733,0.537289
-0.732,0.535824
-0.731,0.534361
-0.73,0.5329
-0.729,0.531441
-0.728,0.529984
-0.727,0.528529
-0.726,0.527076
-0.725,0.525625
-0.724,0.524176
-0.723,0.522729
-0.722,0.521284
-0.721,0.519841
-0.72,0.5184
-0.719,0.516961
-0.718,0.515524
-0.717,0.514089
-0.716,0.512656
-0.715,0.511225
-0.714,0.509796
-0.713,0.508369
-0.712,0.506944
-0.711,0.505521
-0.71,0.5041
-0.709,0.502681
-0.708,0.501264
-0.707,0.499849
-0.706,0.498436
-0.705,0.497025
-0.704,0.495616
-0.703,0.494209
-0.702,0.492804
-0.701,0.491401
-0.7,0.49
-0.699,0.488601
-0.698,0.487204
-0.697,0.485809
-0.696,0.484416
-0.695,0.483025
-0.694,0.481636
-0.693,0.480249
-0.692,0.478864
-0.691,0.477481
-0.69,0.4761
-0.689,0.474721
-0.688,0.473344
-0.687,0.471969
-0.686,0.470596
-0.685,0.469225
-0.684,0.467856
-0.683,0.466489
-0.682,0.465124
-0.681,0.463761
-0.68,0.4624
-0.679,0.461041
-0.678,0.459684
-0.677,0.458329
-0.676,0.456976
-0.675,0.455625
-0.674,0.454276
-0.673,0.452929
-0.672,0.451584
-0.671,0.450241
-0.67,0.4489
-0.669,0.447561
-0.668,0.446224
-0.667,0.444889
-0.666,0.443556
-0.665,0.442225
-0.664,0.440896
-0.663,0.439569
-0.662,0.438244
-0.661,0.436921
-0.66,0.4356
-0.659,0.434281
-0.658,0.432964
-0.657,0.431649
-0.656,0.430336
-0.655,0.429025
-0.654,0.427716
-0.653,0.426409
-0.652,0.425104
-0.651,0.423801
-0.65,0.4225
-0.649,0.421201
-0.648,0.419904
-0.647,0.418609
-0.646,0.417316
-0.645,0.416025
-0.644,0.414736
-0.643,0.413449
-0.642,0.412164
-0.641,0.410881
-0.64,0.4096
-0.639,0.408321
-0.638,0.407044
-0.637,0.405769
-0.636,0.404496
-0.635,0.403225
-0.634,0.401956
-0.633,0.400689
-0.632,0.399424
-0.631,0.398161
-0.63,0.3969
-0.629,0.395641
-0.628,0.394384
-0.627,0.393129
-0.626,0.391876
-0.625,0.390625
-0.624,0.389376
-0.623,0.388129
-0.622,0.386884
-0.621,0.385641
-0.62,0.3844
-0.619,0.383161
-0.618,0.381924
-0.617,0.380689
-0.616,0.379456
-0.615,0.378225
-0.614,0.376996
-0.613,0.375769
-0.612,0.374544
-0.611,0.373321
-0.61,0.3721
-0.609,0.370881
-0.608,0.369664
-0.607,0.368449
-0.606,0.367236
-0.605,0.366025
-0.604,0.364816
-0.603,0.363609
-0.602,0.362404
-0.601,0.361201
-0.6,0.36
-0.599,0.358801
-0.598,0.357604
-0.597,0.356409
-0.596,0.355216
-0.595,0.354025
-0.594,0.352836
-0.593,0.351649
-0.592,0.350464
-0.591,0.349281
-0.59,0.3481
-0.589,0.346921
-0.588,0.345744
-0.587,0.344569
-0.586,0.343396
-0.585,0.342225
-0.584,0.341056
-0.583,0.339889
-0.582,0.338724
-0.581,0.337561
-0.58,0.3364
-0.579,0.335241
-0.578,0.334084
-0.577,0.332929
-0.576,0.331776
-0.575,0.330625
-0.574,0.329476
-0.573,0.328329
-0.572,0.327184
-0.571,0.326041
-0.57,0.3249
-0.569,0.323761
-0.568,0.322624
-0.567,0.321489
-0.566,0.320356
-0.565,0.319225
-0.564,0.318096
-0.563,0.316969
-0.562,0.315844
-0.561,0.314721
-0.56,0.3136
-0.559,0.312481
-0.558,0.311364
-0.557,0.310249
-0.556,0.309136
-0.555,0.308025
-0.554,0.306916
-0.553,0.305809
-0.552,0.304704
-0.551,0.303601
-0.55,0.3025
-0.549,0.301401
-0.548,0.300304
-0.547,0.299209
-0.546,0.298116
-0.545,0.297025
-0.544,0.295936
-0.543,0.294849
-0.542,0.293764
-0.541,0.292681
-0.54,0.2916
-0.539,0.290521
-0.538,0.289444
-0.537,0.288369
-0.536,0.287296
-0.535,0.286225
-0.534,0.285156
-0.533,0.284089
-0.532,0.283024
-0.531,0.281961
-0.53,0.2809
-0.529,0.279841
-0.528,0.278784
-0.527,0.277729
-0.526,0.276676
-0.525,0.275625
-0.524,0.274576
-0.523,0.273529
-0.522,0.272484
-0.521,0.271441
-0.52,0.2704
-0.519,0.269361
-0.518,0.268324
-0.517,0.267289
-0.516,0.266256
-0.515,0.265225
-0.514,0.264196
-0.513,0.263169
-0.512,0.262144
-0.511,0.261121
-0.51,0.2601
-0.509,0.259081
-0.508,0.258064
-0.507,0.257049
-0.506,0.256036
-0.505,0.255025
-0.504,0.254016
-0.503,0.253009
-0.502,0.252004
-0.501,0.251001
-0.5,0.25
-0.499,0.249001
-0.498,0.248004
-0.497,0.247009
-0.496,0.246016
-0.495,0.245025
-0.494,0.244036
-0.493,0.243049
-0.492,0.242064
-0.491,0.241081
-0.49,0.2401
-0.489,0.239121
-0.488,0.238144
-0.487,0.237169
-0.486,0.236196
-0.485,0.235225
-0.484,0.234256
-0.483,0.233289
-0.482,0.232324
-0.481,0.231361
-0.48,0.2304
-0.479,0.229441
-0.478,0.228484
-0.477,0.227529
-0.476,0.226576
-0.475,0.225625
-0.474,0.224676
-0.473,0.223729
-0.472,0.222784
-0.471,0.221841
-0.47,0.2209
-0.469,0.219961
-0.468,0.219024
-0.467,0.218089
-0.466,0.217156
-0.465,0.216225
-0.464,0.215296
-0.463,0.214369
-0.462,0.213444
-0.461,0.212521
-0.46,0.2116
-0.459,0.210681
-0.458,0.209764
-0.457,0.208849
-0.456,0.207936
-0.455,0.207025
-0.454,0.206116
-0.453,0.205209
-0.452,0.204304
-0.451,0.203401
-0.45,0.2025
-0.449,0.201601
-0.448,0.200704
-0.447,0.199809
-0.446,0.198916
-0.445,0.198025
-0.444,0.197136
-0.443,0.196249
-0.442,0.195364
-0.441,0.194481
-0.44,0.1936
-0.439,0.192721
-0.438,0.191844
-0.437,0.190969
-0.436,0.190096
-0.435,0.189225
-0.434,0.188356
-0.433,0.187489
-0.432,0.186624
-0.431,0.185761
-0.43,0.1849
-0.429,0.184041
-0.428,0.183184
-0.427,0.182329
-0.426,0.181476
-0.425,0.180625
-0.424,0.179776
-0.423,0.178929
-0.422,0.178084
-0.421,0.177241
-0.42,0.1764
-0.419,0.175561
-0.418,0.174724
-0.417,0.173889
-0.416,0.173056
-0.415,0.172225
-0.414,0.171396
-0.413,0.170569
-0.412,0.169744
-0.411,0.168921
-0.41,0.1681
-0.409,0.167281
-0.408,0.166464
-0.407,0.165649
-0.406,0.164836
-0.405,0.164025
-0.404,0.163216
-0.403,0.162409
-0.402,0.161604
-0.401,0.160801
-0.4,0.16
-0.399,0.159201
-0.398,0.158404
-0.397,0.157609
-0.396,0.156816
-0.395,0.156025
-0.394,0.155236
-0.393,0.154449
-0.392,0.153664
-0.391,0.152881
-0.39,0.1521
-0.389,0.151321
-0.388,0.150544
-0.387,0.149769
-0.386,0.148996
-0.385,0.148225
-0.384,0.147456
-0.383,0.146689
-0.382,0.145924
-0.381,0.145161
-0.38,0.1444
-0.379,0.143641
-0.378,0.142884
-0.377,0.142129
-0.376,0.141376
-0.375,0.140625
-0.374,0.139876
-0.373,0.139129
-0.372,0.138384
-0.371,0.137641
-0.37,0.1369
-0.369,0.136161
-0.368,0.135424
-0.367,0.134689
-0.366,0.133956
-0.365,0.133225
-0.364,0.132496
-0.363,0.131769
-0.362,0.131044
-0.361,0.130321
-0.36,0.1296
-0.359,0.128881
-0.358,0.128164
-0.357,0.127449
-0.356,0.126736
-0.355,0.126025
-0.354,0.125316
-0.353,0.124609
-0.352,0.123904
-0.351,0.123201
-0.35,0.1225
-0.349,0.121801
-0.348,0.121104
-0.347,0.120409
-0.346,0.119716
-0.345,0.119025
-0.344,0.118336
-0.343,0.117649
-0.342,0.116964
-0.341,0.116281
-0.34,0.1156
-0.339,0.114921
-0.338,0.114244
-0.337,0.113569
-0.336,0.112896
-0.335,0.112225
-0.334,0.111556
-0.333,0.110889
-0.332,0.110224
-0.331,0.109561
-0.33,0.1089
-0.329,0.108241
-0.328,0.107584
-0.327,0.106929
-0.326,0.106276
-0.325,0.105625
-0.324,0.104976
-0.323,0.104329
-0.322,0.103684
-0.321,0.103041
-0.32,0.1024
-0.319,0.101761
-0.318,0.101124
-0.317,0.100489
-0.316,0.099856
-0.315,0.099225
-0.314,0.098596
-0.313,0.097969
-0.312,0.097344
-0.311,0.096721
-0.31,0.0961
-0.309,0.095481
-0.308,0.094864
-0.307,0.094249
-0.306,0.093636
-0.305,0.093025
-0.304,0.092416
-0.303,0.091809
-0.302,0.091204
-0.301,0.090601
-0.3,0.09
-0.299,0.089401
-0.298,0.088804
-0.297,0.088209
-0.296,0.087616
-0.295,0.087025
-0.294,0.086436
-0.293,0.085849
-0.292,0.085264
-0.291,0.084681
-0.29,0.0841
-0.289,0.083521
-0.288,0.082944
-0.287,0.082369
-0.286,0.081796
-0.285,0.081225
-0.284,0.080656
-0.283,0.080089
-0.282,0.079524
-0.281,0.078961
-0.28,0.0784
-0.279,0.077841
-0.278,0.077284
-0.277,0.076729
-0.276,0.076176
-0.275,0.075625
-0.274,0.075076
-0.273,0.074529
-0.272,0.073984
-0.271,0.073441
-0.27,0.0729
